0.452249,0.380359,0.332575,0.288919,0.362993,0.371910,0.185598,0.449596,0.465177,0.341300,0.425507,0.411756,0.454431,0.294013,0.186718,0.420372,0.294509,0.401031,0.412198,0.472909,0.296000,0.448185,0.336598,0.451393,0.456229,0.166297,0.472161,0.366526,0.427643,0.401421,0.396000,-0.011209,0.423522,0.457534,0.278952,0.453331,0.129912,0.436664,0.451541,0.347676,0.467652,0.279873,0.445942,0.400869,0.413514,0.396308,0.325611,0.249063,0.465802,0.036263,0.389926,0.253083,0.307930,0.448983,0.190924,0.346707,0.413005,0.342162,0.294394,0.338373,0.098274,0.254661,0.404593
0.456538,0.382603,0.336336,0.288784,0.357052,0.378600,0.183136,0.456892,0.468631,0.351038,0.429464,0.411685,0.459129,0.289894,0.180533,0.418355,0.294728,0.408086,0.422285,0.481025,0.298751,0.447936,0.329363,0.452162,0.463970,0.167104,0.480206,0.373181,0.426737,0.409087,0.399146,-0.019452,0.425535,0.463455,0.282658,0.458363,0.133007,0.436208,0.458363,0.347105,0.470158,0.275691,0.448520,0.401248,0.417084,0.393344,0.321360,0.234003,0.475232,0.028629,0.378136,0.241352,0.288251,0.448512,0.170429,0.343803,0.414736,0.333396,0.294907,0.335173,0.090419,0.259316,0.428058
0.446824,0.432112,0.444367,0.409511,0.422358,0.465254,0.366540,0.480710,0.453418,0.468840,0.452702,0.464639,0.444433,0.394706,0.323217,0.459492,0.424634,0.486185,0.488703,0.471078,0.420388,0.451850,0.407935,0.462166,0.475239,0.369298,0.464887,0.441339,0.472620,0.457477,0.459889,0.216830,0.469041,0.475271,0.421950,0.474154,0.331397,0.443839,0.475296,0.443018,0.451283,0.373556,0.474210,0.451248,0.455066,0.435149,0.381050,0.326352,0.464213,0.196539,0.390607,0.324964,0.351602,0.433992,0.260713,0.421536,0.454811,0.401813,0.397280,0.418337,0.291351,0.413130,0.464554
0.449177,0.386220,0.342898,0.284737,0.347193,0.379204,0.180438,0.462403,0.464270,0.367680,0.429177,0.415061,0.457428,0.297078,0.168434,0.421007,0.301835,0.408362,0.430529,0.479098,0.296521,0.443167,0.338994,0.438652,0.459422,0.174793,0.484201,0.392290,0.435110,0.403228,0.393483,-0.024061,0.423548,0.463989,0.271124,0.460674,0.123943,0.433261,0.459350,0.350975,0.468385,0.285682,0.448577,0.404132,0.412387,0.400030,0.344563,0.233748,0.471945,0.009463,0.380861,0.258985,0.298465,0.440295,0.194448,0.362137,0.408743,0.324845,0.295517,0.326245,0.067702,0.242941,0.428190
0.467235,0.394879,0.357692,0.321989,0.384297,0.399536,0.221151,0.463495,0.473311,0.366413,0.444958,0.426943,0.467644,0.314469,0.222012,0.427548,0.320023,0.425998,0.433026,0.484029,0.330375,0.456657,0.344392,0.467815,0.471616,0.195944,0.479296,0.386273,0.438894,0.430827,0.419519,0.022130,0.442929,0.467463,0.319565,0.465047,0.178809,0.448828,0.463997,0.371304,0.475673,0.301891,0.461415,0.416599,0.437879,0.408599,0.330534,0.263893,0.476931,0.079903,0.390498,0.260715,0.301914,0.455440,0.185302,0.354243,0.435250,0.359946,0.321524,0.361052,0.134197,0.297723,0.428752
0.464847,0.422954,0.355179,0.336717,0.405335,0.371909,0.199232,0.405344,0.450259,0.295421,0.448955,0.409949,0.467811,0.360888,0.275613,0.404637,0.317877,0.349642,0.350825,0.414269,0.342339,0.443074,0.375781,0.433159,0.419675,0.128828,0.416555,0.410266,0.394131,0.430891,0.404833,0.022285,0.415572,0.406167,0.293479,0.419253,0.173253,0.456308,0.416098,0.372981,0.455694,0.375807,0.415303,0.420973,0.436787,0.436401,0.400013,0.357846,0.428133,0.173692,0.448506,0.366521,0.365837,0.459957,0.309099,0.374848,0.424965,0.399912,0.372640,0.377344,0.113667,0.258437,0.261442
0.412696,0.388098,0.402255,0.354641,0.372153,0.430861,0.322765,0.467750,0.431668,0.452578,0.413133,0.434069,0.411321,0.338348,0.252904,0.436424,0.381953,0.470305,0.479737,0.464608,0.366060,0.425334,0.365637,0.436811,0.459566,0.347358,0.458973,0.395574,0.454621,0.411973,0.423354,0.168149,0.439746,0.466585,0.375786,0.458022,0.272677,0.407626,0.459633,0.399004,0.428274,0.306724,0.454560,0.413374,0.412844,0.390873,0.329917,0.255205,0.451601,0.106811,0.342972,0.257884,0.306440,0.403166,0.196769,0.384430,0.417929,0.347690,0.334713,0.371168,0.245845,0.370296,0.488117
0.454864,0.444536,0.383681,0.371404,0.429570,0.384743,0.244848,0.393319,0.441382,0.304970,0.450325,0.421320,0.456675,0.402594,0.328035,0.415777,0.355986,0.349802,0.346312,0.390980,0.374282,0.444396,0.415429,0.427918,0.409227,0.176526,0.392794,0.428084,0.395248,0.433811,0.417025,0.096594,0.417166,0.396487,0.320936,0.411371,0.220119,0.459588,0.409690,0.399560,0.442642,0.417817,0.408307,0.438034,0.440138,0.452301,0.435518,0.410823,0.412551,0.239257,0.471719,0.420230,0.416615,0.459948,0.378492,0.403442,0.428092,0.432797,0.410280,0.410038,0.179884,0.290176,0.224444
0.473368,0.450311,0.394127,0.351677,0.411342,0.408487,0.236166,0.453192,0.480497,0.364607,0.464456,0.447006,0.480598,0.383722,0.270901,0.451908,0.360976,0.401543,0.414798,0.457657,0.359156,0.473310,0.417315,0.453453,0.460595,0.205879,0.463372,0.445030,0.442644,0.437856,0.431370,0.064523,0.444246,0.459077,0.313124,0.463731,0.187734,0.473497,0.463405,0.402562,0.481210,0.383988,0.452278,0.451611,0.446898,0.456694,0.434241,0.353201,0.470441,0.140144,0.461548,0.381474,0.402867,0.479391,0.336004,0.423814,0.441295,0.405594,0.382194,0.397770,0.147199,0.284225,0.345440
0.169024,0.209436,0.125968,0.143455,0.192808,0.091083,0.009868,0.054034,0.137556,-0.023419,0.178364,0.134649,0.174894,0.209242,0.169758,0.125474,0.112342,0.002178,-0.008502,0.036247,0.138978,0.156051,0.203147,0.114096,0.075926,-0.096047,0.046429,0.189933,0.080021,0.156242,0.133445,-0.056878,0.116337,0.055601,0.049936,0.085753,0.008642,0.192900,0.080984,0.144214,0.141920,0.255024,0.084958,0.173844,0.163477,0.214656,0.264031,0.282751,0.081047,0.159190,0.276585,0.307267,0.257053,0.189444,0.307782,0.176757,0.146727,0.222191,0.216021,0.176856,-0.028042,0.012652,-0.214398
0.462653,0.407145,0.331609,0.298005,0.376868,0.356202,0.157171,0.416455,0.461505,0.289540,0.438003,0.401172,0.468012,0.323138,0.217964,0.405333,0.288401,0.349804,0.359376,0.435757,0.304126,0.447097,0.354727,0.434940,0.430973,0.104429,0.439929,0.390284,0.395163,0.410995,0.390840,-0.034023,0.408678,0.423218,0.258769,0.429027,0.117408,0.449880,0.427526,0.347566,0.464846,0.329872,0.418765,0.408313,0.420926,0.417552,0.375493,0.305993,0.446230,0.093621,0.431611,0.321843,0.341861,0.463006,0.263527,0.357152,0.410968,0.367181,0.331392,0.350701,0.067046,0.223460,0.301396
0.038848,0.127717,0.048208,0.022384,0.057310,-0.003957,-0.072670,-0.022450,0.034322,-0.056154,0.060344,0.047560,0.054072,0.126583,0.032287,0.052881,0.044742,-0.080559,-0.064848,-0.056261,0.024990,0.051678,0.147298,-0.018732,-0.020271,-0.114626,-0.030300,0.127076,0.011106,0.022048,0.020905,-0.107867,0.009264,-0.019576,-0.079648,0.002540,-0.110969,0.079391,0.000021,0.048991,0.035220,0.162288,-0.012800,0.082185,0.030791,0.120957,0.227665,0.174197,-0.006759,-0.005556,0.179466,0.251343,0.215666,0.076603,0.293868,0.146035,0.025278,0.098844,0.110526,0.067299,-0.127116,-0.110932,-0.259230
-0.412222,-0.297650,-0.137611,-0.080155,-0.208870,-0.169419,0.090022,-0.333028,-0.423084,-0.118210,-0.341556,-0.262167,-0.435620,-0.158190,-0.017525,-0.283716,-0.080678,-0.175542,-0.227010,-0.400056,-0.087599,-0.368649,-0.224126,-0.328863,-0.346959,0.119697,-0.431189,-0.282821,-0.279443,-0.272376,-0.224810,0.219256,-0.269515,-0.351428,-0.005984,-0.348644,0.129202,-0.375406,-0.346080,-0.157465,-0.436141,-0.195058,-0.313772,-0.278641,-0.291358,-0.312464,-0.322815,-0.187535,-0.413590,0.042396,-0.381423,-0.259480,-0.270323,-0.419638,-0.261856,-0.247785,-0.278589,-0.213184,-0.161961,-0.171535,0.172004,0.039845,-0.274349
0.452593,0.372472,0.332978,0.288427,0.354981,0.378122,0.184234,0.457105,0.463158,0.352710,0.427561,0.409632,0.456377,0.283921,0.177598,0.413826,0.291581,0.411474,0.423958,0.481457,0.297154,0.443435,0.321104,0.451837,0.461549,0.167192,0.478813,0.368332,0.428000,0.406926,0.397028,-0.022807,0.425828,0.460852,0.285056,0.456747,0.135161,0.431985,0.455315,0.346028,0.467326,0.270216,0.450430,0.396556,0.416997,0.388803,0.310812,0.225607,0.470131,0.025271,0.370241,0.230700,0.276095,0.440882,0.155683,0.335422,0.413804,0.327430,0.287785,0.329112,0.086334,0.260063,0.432591
0.464524,0.416240,0.388849,0.339575,0.389224,0.422366,0.256511,0.482072,0.479727,0.410147,0.450303,0.446455,0.466936,0.341049,0.235199,0.451681,0.355496,0.449427,0.463320,0.493339,0.350430,0.465433,0.376671,0.466940,0.484125,0.253367,0.492503,0.415139,0.460502,0.434829,0.433142,0.072192,0.453998,0.486391,0.337162,0.481364,0.205374,0.453007,0.482238,0.393894,0.479038,0.322469,0.472441,0.434598,0.440361,0.423342,0.363328,0.276940,0.488814,0.085003,0.398866,0.288055,0.332086,0.458471,0.223617,0.392585,0.440339,0.368120,0.341446,0.376350,0.167504,0.318924,0.457884
0.469488,0.423904,0.358753,0.324069,0.394242,0.379844,0.191548,0.433665,0.468749,0.323827,0.453368,0.422749,0.476077,0.350215,0.242517,0.422363,0.320723,0.373902,0.384950,0.445163,0.331433,0.456513,0.379261,0.444183,0.442940,0.145284,0.450087,0.417064,0.418675,0.427896,0.409079,0.002705,0.426706,0.437083,0.284816,0.444212,0.150972,0.462106,0.442037,0.374002,0.472700,0.356888,0.435959,0.428219,0.436829,0.436870,0.399982,0.328634,0.454859,0.116133,0.443716,0.348289,0.364372,0.467404,0.292304,0.384456,0.427717,0.385353,0.354607,0.370524,0.096616,0.251180,0.318557
0.457784,0.382790,0.339840,0.292680,0.359414,0.381892,0.187138,0.460162,0.468813,0.356806,0.432407,0.414897,0.460984,0.292626,0.182640,0.419106,0.298417,0.412666,0.426836,0.483073,0.302702,0.448004,0.330659,0.453661,0.465182,0.171428,0.482193,0.377434,0.431009,0.412498,0.401238,-0.018074,0.428582,0.464892,0.286963,0.460619,0.138024,0.437611,0.460026,0.351436,0.471431,0.279325,0.451973,0.403756,0.420812,0.396148,0.322998,0.235515,0.475229,0.030748,0.378083,0.243179,0.287256,0.447169,0.170934,0.345435,0.417111,0.334647,0.297085,0.335611,0.090963,0.262604,0.431274
-0.170179,-0.161917,-0.056266,-0.124477,-0.187090,-0.031293,-0.012936,0.002663,-0.129956,0.122634,-0.146201,-0.072865,-0.167023,-0.167919,-0.230166,-0.068102,-0.052386,0.060879,0.084670,-0.021864,-0.106509,-0.137153,-0.150805,-0.115806,-0.049438,0.110973,-0.022044,-0.102002,-0.007900,-0.129667,-0.095896,-0.069968,-0.068896,-0.019167,-0.044439,-0.040608,-0.061282,-0.174395,-0.040239,-0.084552,-0.129463,-0.225236,-0.041385,-0.124049,-0.136644,-0.161586,-0.201095,-0.311459,-0.069074,-0.345704,-0.267231,-0.292092,-0.240818,-0.195186,-0.326282,-0.089650,-0.120205,-0.224001,-0.189731,-0.165736,-0.093131,-0.025324,0.205461
0.464015,0.386243,0.338771,0.300253,0.367369,0.382202,0.183322,0.454519,0.469650,0.344163,0.441912,0.414781,0.469670,0.300956,0.196325,0.415362,0.297204,0.402838,0.415192,0.477065,0.308373,0.450008,0.331390,0.454094,0.461770,0.150745,0.476093,0.385580,0.427520,0.419849,0.404057,-0.025173,0.431294,0.457218,0.286845,0.457483,0.140081,0.444933,0.454502,0.353447,0.475588,0.294762,0.451658,0.405539,0.428843,0.404676,0.333088,0.251110,0.471253,0.051978,0.390876,0.258975,0.292226,0.451156,0.182169,0.346472,0.425054,0.342712,0.305914,0.339910,0.079532,0.257752,0.406156
0.468565,0.484116,0.483788,0.470255,0.485645,0.488283,0.417952,0.468804,0.468574,0.455183,0.483883,0.492875,0.465391,0.472047,0.421678,0.489402,0.473645,0.475468,0.466385,0.450139,0.474010,0.482513,0.478118,0.479584,0.474389,0.389353,0.442852,0.479190,0.480197,0.484099,0.494055,0.299737,0.489475,0.468790,0.458916,0.475392,0.386936,0.482201,0.475113,0.488025,0.464966,0.460225,0.479296,0.491855,0.485727,0.487101,0.456801,0.440384,0.458903,0.321473,0.471235,0.434791,0.453207,0.472307,0.389562,0.473229,0.487230,0.480023,0.470356,0.484962,0.366642,0.448210,0.376634
0.389739,0.454922,0.416742,0.383356,0.410490,0.391216,0.314373,0.373847,0.399043,0.354375,0.408133,0.419676,0.393912,0.438790,0.351690,0.429747,0.409215,0.353490,0.358191,0.346235,0.387843,0.418412,0.466759,0.377568,0.379764,0.297710,0.353701,0.440819,0.395333,0.387492,0.405881,0.229487,0.394031,0.381869,0.330942,0.390209,0.264245,0.421753,0.393377,0.414282,0.390881,0.438485,0.380221,0.436671,0.394148,0.442153,0.481151,0.432987,0.378613,0.256244,0.464045,0.471409,0.484327,0.422033,0.472819,0.458542,0.394886,0.429410,0.426891,0.426347,0.269654,0.315780,0.218606
0.486760,0.483279,0.446577,0.428995,0.471801,0.453504,0.335767,0.457201,0.483671,0.396624,0.487277,0.475910,0.486040,0.445325,0.376746,0.475376,0.424232,0.434623,0.430083,0.451255,0.433019,0.489774,0.460417,0.479988,0.469762,0.290220,0.448373,0.467398,0.459388,0.477013,0.474729,0.192961,0.474613,0.461176,0.400081,0.469351,0.302853,0.493600,0.469484,0.456388,0.481232,0.444316,0.468285,0.483805,0.481885,0.485673,0.458661,0.430048,0.466655,0.272704,0.490258,0.432693,0.448355,0.493688,0.386506,0.452983,0.478221,0.469821,0.449051,0.463868,0.276044,0.379437,0.335263
-0.054353,0.068134,-0.012409,-0.048253,-0.016565,-0.085073,-0.118127,-0.107545,-0.049428,-0.120537,-0.036196,-0.029005,-0.045649,0.066162,-0.025479,-0.013878,-0.009347,-0.156264,-0.139411,-0.147075,-0.043733,-0.027570,0.102585,-0.103834,-0.106128,-0.127806,-0.118397,0.043846,-0.070772,-0.070027,-0.059303,-0.114001,-0.079663,-0.097992,-0.146550,-0.083291,-0.164486,-0.006659,-0.078993,-0.019181,-0.059558,0.092836,-0.105196,0.012230,-0.062952,0.039554,0.169845,0.123380,-0.090740,-0.056683,0.108860,0.203316,0.184773,0.000577,0.275434,0.088135,-0.070003,0.036902,0.050762,0.010728,-0.133361,-0.165988,-0.335967
0.424903,0.400168,0.316829,0.300195,0.375367,0.320891,0.154745,0.347277,0.409616,0.230714,0.407984,0.367554,0.427684,0.341071,0.255872,0.366634,0.281268,0.284401,0.284446,0.354299,0.303976,0.406814,0.359991,0.385613,0.365814,0.078249,0.359722,0.375977,0.341784,0.385179,0.361086,-0.002600,0.365652,0.352624,0.241559,0.367581,0.127767,0.422701,0.365788,0.335097,0.412423,0.361582,0.360440,0.388042,0.392938,0.407915,0.393012,0.358584,0.378262,0.166980,0.439516,0.373019,0.369614,0.431526,0.333614,0.350085,0.378916,0.380549,0.351884,0.350626,0.084202,0.205599,0.168220
