bridged_trace_steps,component_bridge_limit,component_count,component_support_floor,evidence_json,feature,full_match_steps,gap,gap_steps,geometry,gt_mask1,gt_mask2,image1,image2,index,label_type,line1_component_ranges,line1_intervals_px,line1_mask_dice,line1_mask_iou,line1_mask_precision,line1_mask_recall,line1_matched_fraction,line1_path_end,line1_path_fraction,line1_path_start,line1_path_windows,line1_source_intervals_px,line1_span_windows,line1_windows,line2_component_ranges,line2_intervals_px,line2_mask_dice,line2_mask_iou,line2_mask_precision,line2_mask_recall,line2_matched_fraction,line2_path_end,line2_path_fraction,line2_path_start,line2_path_windows,line2_source_intervals_px,line2_span_windows,line2_windows,local_weight,mask_coordinate_system,matrix_csv_cosine,matrix_csv_match,matrix_mean_cosine,matrix_std_cosine,mean_full_path_cosine,mean_mask_iou,mean_path_cosine,normalized_nw_score,nw_score,output,pair_id,path_cosine_margin,path_cosine_z,path_steps,representation,score_clip,score_mode,side1_preprocess,side1_type,side2_preprocess,side2_type,source_type,split,status,text_score,threshold,traceback_steps,warp_steps
0,2,1,0.0,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_04230/evidence/nw_match_scores_values_trace.json,contextual,63,-0.3,0,"[{""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}, {""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}]",/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask1_4230.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask2_4230.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img1_4230.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img2_4230.png,4230,,"[[0,62]]","[[0.0, 1024.0]]",0.6640574037834311,0.4970703125,0.4970703125,1.0,1.0,62,1.0,0,63,"[[0.0, 1024.0]]",63,63,"[[0,62]]","[[0.0, 1024.0]]",0.5777777777777777,0.40625,0.40625,1.0,1.0,62,1.0,0,63,"[[0.0, 1024.0]]",63,63,,source_image,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_04230/matrices/nw_match_scores_values_cosine.csv,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_04230/matrices/nw_match_scores_values_match_score.csv,0.6915403604507446,0.1560230404138565,0.6368651508338867,0.45166015625,0.6368651508338867,0.6368651617140997,40.12250518798828,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_04230,synthetic_4230,-0.0546752096168579,-0.35043035613092793,63,primary,4.0,raw,synthetic,synthetic,synthetic,synthetic,synthetic,test,ok,0.0,0.0,63,0
0,2,1,0.0,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_01172/evidence/nw_match_scores_values_trace.json,contextual,63,-0.3,0,"[{""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}, {""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}]",/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask1_1172.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask2_1172.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img1_1172.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img2_1172.png,1172,,"[[0,62]]","[[0.0, 1024.0]]",0.7924528301886793,0.65625,0.65625,1.0,1.0,62,1.0,0,63,"[[0.0, 1024.0]]",63,63,"[[0,62]]","[[0.0, 1024.0]]",0.8195965417867436,0.6943359375,0.6943359375,1.0,1.0,62,1.0,0,63,"[[0.0, 1024.0]]",63,63,,source_image,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_01172/matrices/nw_match_scores_values_cosine.csv,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_01172/matrices/nw_match_scores_values_match_score.csv,0.7206164002418518,0.13659213483333588,0.7827626391062661,0.67529296875,0.7827626391062661,0.7827627999441964,49.314056396484375,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_01172,synthetic_1172,0.06214623886441428,0.45497670081987207,63,primary,4.0,raw,synthetic,synthetic,synthetic,synthetic,synthetic,test,ok,0.0,0.0,63,0
0,2,1,0.0,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_02762/evidence/nw_match_scores_values_trace.json,contextual,63,-0.3,0,"[{""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}, {""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}]",/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask1_2762.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask2_2762.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img1_2762.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img2_2762.png,2762,,"[[0,62]]","[[0.0, 1024.0]]",0.5212996389891696,0.3525390625,0.3525390625,1.0,1.0,62,1.0,0,63,"[[0.0, 1024.0]]",63,63,"[[0,62]]","[[0.0, 1024.0]]",0.5223665223665224,0.353515625,0.353515625,1.0,1.0,62,1.0,0,63,"[[0.0, 1024.0]]",63,63,,source_image,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_02762/matrices/nw_match_scores_values_cosine.csv,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_02762/matrices/nw_match_scores_values_match_score.csv,0.8658640384674072,0.07440263777971268,0.8850450932033478,0.35302734375,0.8850450932033478,0.8850450667123946,55.75783920288086,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/context/pair_02762,synthetic_2762,0.01918105473594056,0.2578007354084783,63,primary,4.0,raw,synthetic,synthetic,synthetic,synthetic,synthetic,test,ok,0.0,0.0,63,0
