0.84539926,0.54539925,0.24539925,-0.05460075,-0.35460076,-0.65460074,-0.95460075,-1.25460076,-1.55460072,-1.85460067,-2.15460062,-2.45460057,-2.75460052,-3.05460048,-3.35460043,-3.65460038,-3.95460033,-4.25460052,-4.55460072,-4.85460091,-5.15460110,-5.45460129,-5.75460148,-6.05460167,-6.35460186,-6.65460205,-6.95460224,-7.25460243,-7.55460262,-7.85460281,-8.15460300,-8.45460320,-8.75460339,-9.05460358,-9.35460377,-9.65460396,-9.95460415,-10.25460434,-10.55460453,-10.85460472,-11.11186028,-11.41186047,-11.71186066,-12.01186085,-12.31186104,-12.61186123,-12.91186142,-13.21186161,-13.51186180,-13.81186199,-14.11186218,-14.41186237,-14.71186256,-15.01186275,-15.31186295,-15.61186314,-15.91186333,-16.21186256,-16.51186180,-16.81186104,-17.11186028,-17.41185951,-17.71185875
0.54539925,1.45012498,1.15012503,0.85012501,0.55012500,0.25012499,-0.04987501,-0.34987500,-0.64987499,-0.94987500,-1.24987495,-1.54987490,-1.84987485,-2.14987493,-2.44987488,-2.74987483,-3.04987478,-3.34987473,-3.64987469,-3.94987464,-4.24987459,-4.54987478,-4.84987497,-5.14987516,-5.44987535,-5.74987555,-6.04987574,-6.34987593,-6.64987612,-6.94987631,-7.24987650,-7.54987669,-7.84987688,-8.14987659,-8.44987679,-8.74987698,-9.04987717,-9.34987736,-9.64987755,-9.94987774,-10.24987793,-10.54987812,-10.84987831,-11.14987850,-11.44987869,-11.74987888,-12.04987907,-12.34987926,-12.64987946,-12.94987965,-13.24987984,-13.46550751,-13.76550770,-14.06550789,-14.36550808,-14.66550827,-14.96550846,-15.26550865,-15.56550884,-15.86550903,-16.16550827,-16.46550751,-16.76550674
0.24539925,1.15012503,1.98087728,1.68087733,1.38087738,1.08087742,0.78087741,0.48087740,0.18087740,-0.11912259,-0.41912261,-0.71912259,-1.01912260,-1.31912255,-1.61912251,-1.91912246,-2.21912241,-2.51912236,-2.81912231,-3.11912227,-3.41912222,-3.71912217,-4.01912212,-4.31912231,-4.61912251,-4.91912270,-5.21912289,-5.51912308,-5.81912327,-6.11912346,-6.41912365,-6.71912384,-7.01912403,-7.31912422,-7.61912441,-7.91912460,-8.21912479,-8.51912498,-8.81912518,-9.11912537,-9.41912556,-9.71912575,-10.01912594,-10.31912613,-10.61912632,-10.91912651,-11.21912670,-11.51912689,-11.81912708,-12.11912727,-12.41912746,-12.71912766,-12.90834618,-13.20834637,-13.50834656,-13.80834675,-14.10834694,-14.40834713,-14.70834732,-15.00834751,-15.30834770,-15.60834789,-15.90834808
-0.05460075,0.87281907,1.73346293,2.05628729,2.31581068,2.01581073,1.71581078,1.41581082,1.11581087,0.81581086,0.51581085,0.21581085,-0.08418915,-0.38418916,-0.68418914,-0.98418915,-1.28418911,-1.58418906,-1.88418901,-2.18418908,-2.48418903,-2.78418899,-3.08418894,-3.38418889,-3.68418884,-3.98418880,-4.28418875,-4.58418894,-4.88418913,-5.18418932,-5.48418951,-5.78418970,-6.08418989,-6.38419008,-6.68419027,-6.98419046,-7.28419065,-7.58419085,-7.88419104,-8.18419075,-8.48419094,-8.78419113,-9.08419132,-9.38419151,-9.68419170,-9.98419189,-10.28419209,-10.58419228,-10.88419247,-11.18419266,-11.48419285,-11.78419304,-12.08419323,-12.38419342,-12.67839336,-12.83950043,-13.13950062,-13.43950081,-13.73950100,-14.03950119,-14.33950138,-14.63950157,-14.93950176
-0.35460076,0.57281905,1.43346298,1.75628734,2.43462753,2.28709555,1.98709559,1.68709564,1.73968911,1.43968916,1.13968921,0.83968920,0.53968918,0.23968919,-0.05243394,-0.35243395,-0.65243393,-0.95243394,-1.22603667,-1.52603662,-1.72133446,-2.02133441,-2.32133436,-2.62133431,-2.92133427,-3.22133422,-3.52133417,-3.82133412,-4.12133408,-4.42133427,-4.72133446,-5.02133465,-5.32133484,-5.62133503,-5.92133522,-6.22133541,-6.52133560,-6.82133579,-7.12133598,-7.42133617,-7.72133636,-8.02133656,-8.32133675,-8.62133694,-8.92133713,-9.22133732,-9.52133751,-9.82133770,-10.12133789,-10.42133808,-10.72133827,-11.02133846,-11.32133865,-11.62133884,-11.92133904,-12.22133923,-12.52133942,-12.82133961,-13.12133980,-13.42133999,-13.72134018,-14.02134037,-14.32134056
-0.65460074,0.27281904,1.13346303,1.72009850,2.13462758,2.36166954,2.33908963,2.03908968,1.73908973,1.81300306,1.51300311,1.21300316,0.91300315,0.69195682,0.39195681,0.09195681,-0.20804319,-0.50804317,-0.80804318,-1.08686304,-1.38122499,-1.68122494,-1.98122489,-2.28122497,-2.58122492,-2.77317786,-3.07317781,-3.37317777,-3.67317772,-3.97317767,-4.27317762,-4.57317781,-4.87317801,-5.17317820,-5.47317839,-5.70360327,-5.85535145,-6.15535164,-6.45535183,-6.75535202,-7.05535221,-7.35535240,-7.65535259,-7.95535278,-8.25535297,-8.55535316,-8.85535336,-9.15535355,-9.45535374,-9.75535393,-10.05535412,-10.35535431,-10.65535450,-10.95535469,-11.25535488,-11.55535507,-11.85535526,-12.15535545,-12.45535564,-12.74131393,-13.04131413,-13.34131432,-13.64131451
-0.95460075,-0.02718096,0.83346301,1.42009854,1.83462763,2.37086558,2.77896786,2.87242413,2.57242417,2.27242422,2.25131297,1.95131302,1.65131307,1.35131311,1.05131316,0.75131315,0.68167794,0.38167793,0.08167793,-0.21832207,-0.51832205,-0.81832206,-1.11832201,-1.41832197,-1.71832192,-2.01832199,-2.31832194,-2.61832190,-2.91832185,-3.12655878,-3.42655873,-3.72655869,-4.02655888,-4.32655907,-4.62655926,-4.92655945,-5.22655964,-5.52655983,-5.82656002,-6.12656021,-6.42656040,-6.72656059,-7.02656078,-7.25001192,-7.35364866,-7.65364885,-7.95364904,-8.25364876,-8.55364895,-8.85364914,-9.15364933,-9.45364952,-9.75364971,-10.05364990,-10.35365009,-10.65365028,-10.95365047,-11.25365067,-11.55365086,-11.85365105,-12.15365124,-12.45365143,-12.75365162
-1.25460076,-0.32718095,0.53346300,1.12009859,1.53462768,2.07086563,2.47896791,2.92713356,2.77925444,2.67882991,2.44754696,2.30091023,2.00091028,1.70522165,1.40522170,1.10522175,0.91471273,0.66552544,0.44307113,0.29994470,-0.00005530,-0.30005530,-0.60005528,-0.90005529,-1.20005524,-1.50005519,-1.80005515,-2.10005522,-2.40005517,-2.70005512,-2.79743123,-3.09743118,-3.39743114,-3.69743109,-3.99743104,-4.29743099,-4.59743118,-4.89743137,-5.19743156,-5.49743176,-5.79743195,-6.09743214,-6.39743233,-6.69743252,-6.99743271,-7.04490042,-7.34490061,-7.64490080,-7.94490099,-8.24490070,-8.54490089,-8.84490108,-9.14490128,-9.44490147,-9.74490166,-10.04490185,-10.34490204,-10.64490223,-10.94490242,-11.24490261,-11.54490280,-11.84490299,-12.14490318
-1.55460072,-0.62718093,0.23346300,0.82009858,1.23462772,1.77086568,2.17896795,2.62713361,2.89961386,2.70657754,2.87004352,2.57004356,2.27004361,1.97333586,1.67333591,1.44208241,1.14208245,0.92819452,0.90190387,0.60190386,0.32698601,0.02698601,-0.27301398,-0.57301396,-0.87301397,-1.17301393,-1.33929801,-1.63929796,-1.93929791,-2.18815136,-2.16396761,-2.46396756,-2.76396751,-3.06396747,-3.36396742,-3.66396737,-3.96396732,-4.26396751,-4.56396770,-4.86396790,-5.16396809,-5.46396828,-5.76396847,-6.06396866,-6.36396885,-6.66396904,-6.89264774,-7.19264793,-7.49264812,-7.79264832,-8.09264851,-8.39264870,-8.69264889,-8.99264908,-9.29264927,-9.59264946,-9.89264965,-10.19264984,-10.49265003,-10.79265022,-11.09265041,-11.39265060,-11.69265079
-1.85460067,-0.92718095,-0.06653699,0.52009857,0.99197406,1.47086573,1.87896800,2.32713366,2.61753798,2.83776331,2.77231956,3.18839288,3.04050827,2.74050832,2.44050837,2.14050841,1.84050846,1.54050851,1.25140214,1.17041099,0.87041098,0.57041097,0.27041095,-0.02958905,-0.32958904,-0.62958902,-0.92958903,-1.10278785,-1.13237178,-1.43237174,-1.73237169,-2.03237176,-2.33237171,-2.60459757,-2.79573989,-3.09573984,-3.39573979,-3.69573975,-3.99573970,-4.29573965,-4.59573984,-4.89574003,-5.19574022,-5.49574041,-5.79574060,-6.09574080,-6.39574099,-6.69574118,-6.99574137,-7.29574156,-7.59574175,-7.83641291,-7.94698811,-8.24698830,-8.54698849,-8.84698868,-9.14698887,-9.44698906,-9.74698925,-10.04698944,-10.34698963,-10.64698982,-10.94699001
