0.00000000,0.00000000,0.00000000,0.18194433,0.51319486,0.21319486,0.00000000,0.37296623,0.38148355,0.43042213,0.13042213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30328792,0.03668927,0.01539504,0.26709491,0.15930678,0.40306953,0.35979408,0.06120562,0.00000000,0.37220520,0.18668939,0.00470611,0.12299740,0.00000000,0.00000000,0.15895639,0.25132808,0.00000000,0.00000000,0.28393397,0.00000000,0.11884114,0.00000000,0.00000000,0.35599130,0.05599130,0.00000000,0.34212708,0.17732367,0.23112169,0.29878545,0.08068008,0.00000000,0.18743020,0.00000000,0.00000000,0.55203956,0.25203955,0.16541260,0.20637012,0.02528466,0.43938366,0.17338425,0.00000000,0.00000000,0.06894749,0.12766063,0.09064168,0.12089905,0.00000000,0.00000000,0.00000000,0.14196518,0.00000000,0.21261540,0.00000000,0.00000000,0.00000000,0.02398155,0.00000000,0.35945866,0.21094853,0.09028759,0.00000000,0.28679705,0.05617611,0.15459630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27835923,0.00000000,0.23173442,0.19206882,0.00000000,0.31401771,0.23438108,0.06877435,0.12444711,0.45128834,0.15128835,0.45579159,0.20001659,0.00000000,0.01782457,0.29226932,0.44174215,0.40686181,0.28194872,0.01165769,0.00000000,0.44664416,0.23846863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17422923,0.00000000,0.16804782,0.00000000,0.19323479,0.00000000,0.48213494,0.18213494,0.23578492,0.07603769,0.30523297,0.00523297,0.00000000,0.46547022,0.16547023,0.00000000,0.13663743,0.13158445,0.12096616,0.05160667,0.40308410,0.10794023,0.00000000,0.00000000,0.00000000,0.20619708,0.00000000,0.00000000,0.00000000,0.21082059,0.37186328,0.46191230,0.50662696,0.20662697,0.32675675,0.02675674,0.00477331,0.16372210,0.06437530,0.16638573,0.00000000,0.16614801,0.19517502
0.00939959,0.09092969,0.00000000,0.00000000,0.21319486,0.45919225,0.19026327,0.07296623,0.40802664,0.24978791,0.83783436,0.53783435,0.48357373,0.18357374,0.02143352,0.00000000,0.01065848,0.00327256,0.00000000,0.00000000,0.28725132,0.10306953,0.27068275,0.45908219,0.15908219,0.07220520,0.33193511,0.25015166,0.00000000,0.15302230,0.47860739,0.17860739,0.00000000,0.35656562,0.10595147,0.00000000,0.23365389,0.00000000,0.07267868,0.00000000,0.05599130,0.39546907,0.09546907,0.04212708,0.16520306,0.13078585,0.20191380,0.12789002,0.07817033,0.01970653,0.06308334,0.00000000,0.25203955,0.53071916,0.23071916,0.00000000,0.19028202,0.13938366,0.55014604,0.25014603,0.00000000,0.00000000,0.00000000,0.18590821,0.01298260,0.17304245,0.00000000,0.08587758,0.09264331,0.37613010,0.07613011,0.32862329,0.02862329,0.00000000,0.00000000,0.00000000,0.05945865,0.07897791,0.03883660,0.20601028,0.04907510,0.31395724,0.01395724,0.17704445,0.00372937,0.03067445,0.17002925,0.00000000,0.00000000,0.04586670,0.00000000,0.30467510,0.00467510,0.00000000,0.13014609,0.01401771,0.32929927,0.02929927,0.00000000,0.15128835,0.48533958,0.18533958,0.30381495,0.03799278,0.07283846,0.06297334,0.20403695,0.36543721,0.35181743,0.48602986,0.18602987,0.14664416,0.33174682,0.17700732,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17761625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29400328,0.01765050,0.05578575,0.18213494,0.51333189,0.21333189,0.21968341,0.00523297,0.32648119,0.02648119,0.16547023,0.39142936,0.16728102,0.00000000,0.17961454,0.20780939,0.08334344,0.10308410,0.20768368,0.12306521,0.00000000,0.06159798,0.00000000,0.08389200,0.00000000,0.00000000,0.00000000,0.07186328,0.16191231,0.20662697,0.41290841,0.23059070,0.09481952,0.28549019,0.02198040,0.08428579,0.15439826,0.08680313,0.00000000,0.00000000
0.38730982,0.20236176,0.10600896,0.00000000,0.00000000,0.38844734,0.48371536,0.18371536,0.22644621,0.44760400,0.53783435,0.70983189,0.42117095,0.65287113,0.35287112,0.11056826,0.25634757,0.00000000,0.00000000,0.06989519,0.04368862,0.12912187,0.13292351,0.50374049,0.37555921,0.26414660,0.03193511,0.48249739,0.18249740,0.31028259,0.17860739,0.47121173,0.17121173,0.05656562,0.58025432,0.28025430,0.04043603,0.00000000,0.06557212,0.17499286,0.26741874,0.09546907,0.40466237,0.16436559,0.00000000,0.04089953,0.27912891,0.19876052,0.29191977,0.05593407,0.06862284,0.17557365,0.00000000,0.34529504,0.52677602,0.22677602,0.39930654,0.09930654,0.25014603,0.52486581,0.28209493,0.00000000,0.00000000,0.00000000,0.31483781,0.13365924,0.21586382,0.02544330,0.19150649,0.20636821,0.24093790,0.06942216,0.29152846,0.08155252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48016798,0.31786671,0.23313433,0.21906993,0.28084815,0.12732956,0.00000000,0.21894288,0.12809707,0.00000000,0.10964258,0.00467510,0.18013418,0.00000000,0.00000000,0.21860650,0.13274603,0.22801858,0.00000000,0.00000000,0.37972853,0.26450798,0.04829921,0.51264971,0.24647704,0.22027069,0.26227331,0.32905322,0.37861362,0.34306160,0.53649586,0.23649587,0.22562641,0.26290962,0.17962006,0.00000000,0.00000000,0.00000000,0.24078935,0.04531889,0.21199653,0.04742046,0.00000000,0.00000000,0.00000000,0.00000000,0.18414125,0.22944769,0.00000000,0.00000000,0.32641208,0.67374128,0.37374127,0.18925284,0.06875265,0.28329304,0.00000000,0.35902768,0.40722513,0.17543785,0.28365642,0.36619619,0.39291245,0.09291245,0.18237968,0.28600329,0.20910454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00331174,0.25545219,0.66366088,0.36366087,0.36295238,0.32313365,0.02313365,0.25360185,0.13095939,0.00000000,0.10458957
0.08730982,0.18813775,0.45123678,0.15123679,0.00000000,0.08844735,0.50551456,0.20551457,0.44579983,0.34841144,0.49815971,0.51167637,0.71388698,0.44155771,0.70088810,0.54526931,0.28831497,0.22003305,0.30410311,0.00410311,0.00000000,0.00000000,0.58664334,0.52026772,0.39376438,0.49373323,0.24389744,0.18249740,0.20578200,0.19221877,0.20313050,0.17121173,0.34093058,0.11254235,0.28025430,0.52207243,0.64535439,0.34535438,0.16424347,0.00000000,0.46187049,0.66780728,0.36780727,0.61177081,0.31177080,0.01177080,0.28930756,0.56237322,0.30530757,0.17357402,0.23350452,0.41096658,0.15988757,0.45557025,0.41893739,0.56133085,0.28914803,0.27348548,0.00000000,0.75783241,0.55544001,0.42024848,0.27678931,0.02279917,0.08691231,0.21856600,0.22831465,0.42295974,0.35826862,0.26608318,0.00000000,0.26381880,0.00000000,0.69308609,0.39308608,0.09308608,0.00000000,0.00000000,0.20357576,0.00000000,0.37405372,0.78275049,0.48275048,0.18275048,0.15424116,0.18611711,0.40928340,0.21215129,0.32639250,0.09124073,0.25211346,0.23716106,0.00000000,0.00000000,0.00000000,0.27228683,0.43288600,0.13288601,0.07942009,0.00000000,0.30714837,0.08960345,0.18164237,0.21264972,0.62400776,0.61435902,0.45368779,0.42665237,0.36555952,0.36871094,0.58596450,0.52474105,0.22474106,0.69546330,0.48989138,0.18989138,0.09538747,0.15939319,0.14580511,0.39811087,0.15138026,0.16638675,0.00000000,0.00000000,0.00000000,0.02371939,0.00000000,0.11077992,0.13328929,0.00000000,0.02641208,0.62140459,0.60381740,0.47077256,0.17077257,0.15614606,0.17448241,0.57656944,0.34571242,0.57514900,0.27619189,0.26633739,0.47423470,0.40126976,0.22056751,0.39024881,0.29297954,0.32589278,0.02589278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41887113,0.80570585,0.72014427,0.48572841,0.30552959,0.54615295,0.42591649,0.30754861,0.42468065
0.10517178,0.11768296,0.28277647,0.09611401,0.00000000,0.18702167,0.20551457,0.14461824,0.86553580,0.78443563,0.48443562,0.33829626,0.41388696,0.95022517,0.73385841,0.91193914,1.03836203,0.73836201,0.43836200,0.21964793,0.02121129,0.00000000,0.44665760,1.11476052,0.81476051,0.67330337,0.56008619,0.39557377,0.09557377,0.24361426,0.18694237,0.03317569,0.07853612,0.28971589,0.10274996,0.43122935,0.54548877,0.26154286,0.27937073,0.00000000,0.48204553,0.75439018,0.78212768,0.59247100,0.56583452,0.46530604,0.52612203,0.30133086,0.53835142,0.32414475,0.08354603,0.12479383,0.56426191,0.55459875,0.50560534,0.31654724,0.97093332,0.67093331,0.37093329,0.45783240,0.74026090,0.44026089,0.46505046,0.42837059,0.12837060,0.12331454,0.34771752,0.17563035,0.71776676,0.41776675,0.20089999,0.01360818,0.01163650,0.39308608,0.36997744,0.59054542,0.29054540,0.00000000,0.00000000,0.00000000,0.66648483,0.95589197,0.67725372,0.44449529,0.46686721,0.23527379,0.10928340,0.68378294,0.44871813,0.22073641,0.28409743,0.18932122,0.00000000,0.00000000,0.00000000,0.56030411,0.97606748,0.67606747,0.37606746,0.07606746,0.62493914,0.32493913,0.02493913,0.15720153,0.52419269,1.20435345,1.25420415,0.95420414,0.65420413,0.35420412,0.57525557,0.78819174,0.77033460,0.47033459,0.62543219,0.32543218,0.31909761,0.13655946,0.45583591,0.27524740,0.52309269,0.22309269,0.00000000,0.00000000,0.00000000,0.00000000,0.30243367,0.20727247,0.00000000,0.00000000,0.25962067,0.67006713,0.72032315,0.69871426,0.39871424,0.09871425,0.00000000,0.43511939,0.74339497,0.44339496,1.01799369,0.71799368,0.59122699,0.63394952,0.49712148,0.20518097,0.34661871,0.39610529,0.18612772,0.07706504,0.04812869,0.00000000,0.21528602,0.00000000,0.00000000,0.00000000,0.00000000,0.64789927,0.56969750,1.16517568,1.23816216,0.93816215,0.78859270,0.80790973,0.64177334,0.56172979
0.18499517,0.00000000,0.09445097,0.05675627,0.00000000,0.25806516,0.10492304,0.00000000,0.56553578,0.88745862,0.85851204,0.55851203,0.31431052,0.72400266,0.99284023,0.90083694,1.11769772,0.93180794,0.63180792,0.41858211,0.16709369,0.00000000,0.21919936,0.89980078,0.95190430,0.90559077,0.81718779,0.60145497,0.30145496,0.28262180,0.32074082,0.08962613,0.00000000,0.14339076,0.36445001,0.14059687,0.49910453,0.23364496,0.40701610,0.10701610,0.42942336,0.71220541,0.76026559,0.91917789,0.71319318,0.51442641,0.67538702,0.49413687,0.39945489,0.51769274,0.32262155,0.07310276,0.26426190,0.76230681,0.75815797,0.61276776,0.72178388,0.91041601,0.64073563,0.49483365,0.44026089,0.77596813,0.52700025,0.66288853,0.51014709,0.21014710,0.33350360,0.29464951,0.48716706,0.57499415,0.42901149,0.13736084,0.00000000,0.09308608,0.20237523,0.65995586,0.35995585,0.05995585,0.00000000,0.00000000,0.61189902,0.96629477,0.86499977,0.64073211,0.82229078,0.72448230,0.42448229,0.38378292,0.97620839,0.67620838,0.37620836,0.21824647,0.00000000,0.00000000,0.04882346,0.38889444,1.05006719,0.83598274,0.53598273,0.23598273,0.48583841,0.20378119,0.15036841,0.28075644,0.48444995,0.96388346,1.54535210,1.31922019,1.01922023,0.71922022,0.52287734,0.58568329,0.86496454,1.00368989,0.70368987,0.47661799,0.21676774,0.46316785,0.28649437,0.71135503,0.41135502,0.34523815,0.04523815,0.00000000,0.00000000,0.00000000,0.19752899,0.37504569,0.07504569,0.00000000,0.34488767,0.60092008,0.62829030,0.78937513,0.60043460,0.30043459,0.00043459,0.23020694,0.44339496,0.77185494,0.74395609,0.94297719,0.99902284,0.69902283,0.55575293,0.33367598,0.04661871,0.48216146,0.18216147,0.18151024,0.00002230,0.00000000,0.00000000,0.17399570,0.00000000,0.00000000,0.00000000,0.46129966,0.77058548,1.12934434,1.43284392,1.33716869,1.40642929,1.10642934,0.89850843,0.70376790
0.00000000,0.18970862,0.04974342,0.20363085,0.09797233,0.29046747,0.26854745,0.23126125,0.26553577,0.58745861,0.76254761,0.73052585,0.43052584,0.42400265,0.69284022,1.15507603,0.85507601,1.34512770,1.17160463,0.87160462,0.57160461,0.31257755,0.13578293,0.59980077,0.91269219,0.93334937,1.01177812,0.99224240,0.83848286,0.53848284,0.23848285,0.42545846,0.24793914,0.07043482,0.10581826,0.51564401,0.28808078,0.57772273,0.32203221,0.11993140,0.12942336,0.41220540,0.71916801,1.00510788,1.03443193,0.86566472,0.56566471,0.58096939,0.38220263,0.39021057,0.44963676,0.34485886,0.23087305,0.46230680,0.62063897,0.67842835,0.45492333,0.85969746,0.83735681,0.82897782,0.59160554,0.55325532,0.87640494,0.57640493,0.54024172,0.51478314,0.33372998,0.26566184,0.18716706,0.31029454,0.55953550,0.30276668,0.00276668,0.18871978,0.03187310,0.35995585,0.77919108,0.47919106,0.17919107,0.11738692,0.31189901,0.66629475,1.18830419,0.88830417,0.63284856,0.91396785,0.76479250,0.84722531,0.67620838,0.76634407,0.87115097,0.66794825,0.36794823,0.18762776,0.00000000,0.08889444,0.75006717,1.42062330,1.15666151,0.85666150,0.55666149,0.59200579,0.49376118,0.28944594,0.27462578,0.66388345,1.24535215,1.57149363,1.47567511,1.17567515,1.01228881,0.77593732,0.77969021,1.08128619,1.09450495,0.90654582,0.70895368,0.40895367,0.70579159,0.41135502,0.80568182,0.50568181,0.32167017,0.12947200,0.04304103,0.15510038,0.19207919,0.44832650,0.45790708,0.20688823,0.26750016,0.43244946,0.72844887,0.70879501,1.00096941,0.70312387,0.40312386,0.10312386,0.53462946,0.47185493,0.82109058,0.72636724,1.19449830,1.04222667,0.77747613,0.47747612,0.68583608,0.38583606,0.61301100,0.36198437,0.25778410,0.12283171,0.21247159,0.25338724,0.34801054,0.14772198,0.01829598,0.16129966,0.66717803,0.82934433,1.16861451,1.58279991,1.32348335,1.55925512,1.30112660,1.01059151
0.00000000,0.00000000,0.28327122,0.53463471,0.57943857,0.27943856,0.40390611,0.73392981,0.43392980,0.28745860,0.46254760,0.70567048,0.51391727,0.23265454,0.39284021,0.85507601,0.90686154,1.25163889,1.63659835,1.33659840,1.03659844,0.98028946,0.68028945,0.38028944,0.65089166,0.78778261,0.84155160,1.18346012,1.16173160,0.86173159,0.56173158,0.48278832,0.61370790,0.33419049,0.05136966,0.36561102,0.68835545,0.68522322,0.73327619,0.43327618,0.13327618,0.11220540,0.41916800,1.01749754,1.23172379,1.31831968,1.01831973,0.71831971,0.44519931,0.50640720,0.45881563,0.63435805,0.65325928,0.35325927,0.32063895,0.57268959,0.45178327,0.67993879,1.00669277,0.83490258,1.10931301,0.86171693,0.83495951,0.67545271,0.59685493,0.45192611,0.34396458,0.26266569,0.00000000,0.06029049,0.43368649,0.52022427,0.26852834,0.33329913,0.37170053,0.07170053,0.84417617,0.90898788,0.84613287,0.54613286,0.24613287,0.36629474,1.11243701,1.02449131,0.82085097,0.61396784,0.87924647,0.86104739,0.76674306,0.63688010,0.84716249,0.92776823,1.00095439,0.73188043,0.43188041,0.13188042,0.45006716,1.12261057,1.95721364,1.65721369,1.35721374,1.05721378,0.75721377,0.67332506,0.37332505,0.36388344,0.94535214,1.27149367,1.75885797,1.47180986,1.30821550,1.09288251,0.88751578,1.04067111,1.06051838,1.54495215,1.24495220,0.94495219,0.64495218,0.63810176,0.50568181,0.73523819,0.60532373,0.55143243,0.25143242,0.40941003,0.13155088,0.16694967,0.57522398,0.89998418,0.59998417,0.29998416,0.44150242,0.94976473,0.78791529,1.30775809,1.12857592,0.82857591,0.52857590,0.70757204,0.52109057,0.67014909,0.89449829,1.03928339,1.33848178,1.03848183,0.74782914,0.66182941,0.85251766,0.78666449,0.58894026,0.34965602,0.10648201,0.44618595,0.58770788,0.70285940,0.40285939,0.10285939,0.36974531,0.52934432,0.86861449,1.45465374,1.40176499,1.60725641,1.86233997,1.56234002
0.00000000,0.00000000,0.11775516,0.25464684,0.32480431,0.67030299,0.68273377,0.43392980,0.42452502,0.21249568,0.19576827,0.72884649,0.80815542,0.53839117,0.23839118,0.55507600,0.70506918,0.95163888,1.33825624,1.48428035,1.27426159,0.97426158,0.97808003,0.67808002,0.37808001,0.48778260,0.54970586,0.88346010,0.92637897,1.32548535,1.02548540,0.72548538,0.42548537,0.54975748,0.24975748,0.06561102,0.61994308,0.79153872,1.08920550,0.87226260,0.57226259,0.27226257,0.11916800,0.71749753,0.93172377,1.01831973,1.08460975,1.17574000,0.89259475,0.59259474,0.99786139,0.78353715,0.48353714,0.67351562,0.54768878,0.47031569,0.50927722,0.37993878,0.70669276,1.37172496,1.07172501,1.36449528,1.06449533,0.76449531,0.82698858,0.52698857,0.41719699,0.70945615,0.40945613,0.10945614,0.13368650,0.31985611,0.45390999,0.66284865,0.36401585,0.24947011,0.54417616,0.64466989,1.14613259,0.90748161,0.60748160,0.30748159,0.81243700,0.87665236,0.98545158,0.76162016,0.93507332,0.88225120,0.93560773,0.99060357,0.70462185,0.89710617,0.97621506,0.84057164,0.78730142,0.48730141,0.18730141,0.82261056,1.65721369,1.76190329,1.56869256,1.26869261,1.05415797,0.91902441,0.61902440,0.31902438,0.64535213,0.97149366,1.45885801,1.61993670,1.46822309,1.16822314,0.91738772,1.19793200,1.21703804,1.24495220,1.46099782,1.37314081,1.09488833,0.79488832,0.61670011,0.43523818,0.60769343,0.66508025,0.48939174,0.29688972,0.37360662,0.07360663,0.32057962,0.59998417,0.83818495,0.53818494,0.23818494,0.64976472,0.87879974,1.00775814,1.14046526,1.24635994,0.94635993,0.89660275,0.59660274,0.37014908,0.61885577,0.75826651,1.07409811,1.54923272,1.24923277,0.94923276,0.66084462,0.72044140,0.71179056,0.66536045,0.36536044,0.14618595,0.28770787,0.40285939,0.85225093,0.55225092,0.25225091,0.37230191,0.56861448,1.15465379,1.54176164,1.30725646,1.56234002,1.84398091
0.08367147,0.21899101,0.00000000,0.00000000,0.21467040,0.37030298,0.67847270,0.49904686,0.45012480,0.41415685,0.22846575,0.42884648,0.79796022,1.00871468,0.70871466,0.40871465,0.60885274,0.65163887,1.03825629,1.18428040,1.42987084,1.12987089,0.90933287,1.04009628,0.74009627,0.44009626,0.52378094,0.73690677,0.78964412,1.02548540,1.65959346,1.35959351,1.05959356,0.75959355,0.84131360,0.54131359,0.31994307,0.49153870,0.78920549,1.09980011,0.90027308,0.67087203,0.37087202,0.41749752,0.63172376,1.03841794,1.04662573,1.01644766,0.96979702,1.08739471,0.78739470,0.94105107,0.67322969,0.37351561,0.50957108,0.20957108,0.63953459,0.38882336,0.41644207,1.07172501,1.22982407,1.06449533,1.30132306,1.39515507,1.09515512,1.08805251,0.78805250,0.55711555,0.76438725,0.46438724,0.27675080,0.28129140,0.18107311,0.36284864,0.53176528,0.56755912,0.26755911,0.34466988,0.84613258,1.12114680,0.94678950,0.64678949,0.51243699,0.86797446,0.89328521,1.14151490,0.84151489,0.85913754,0.82808679,0.86307424,0.87415820,0.59710616,0.67621505,0.77702022,0.74859846,0.72842568,0.47770908,0.52261055,1.35721374,1.53694820,1.72794557,1.44796824,1.14796829,1.08377814,1.12157321,0.82157320,0.52157319,0.67149365,1.15885806,1.31993675,1.54665577,1.53290164,1.23290169,0.93290168,0.96855468,1.13921034,1.16099787,1.32845569,1.21845996,1.23301804,0.93301803,0.63301802,0.39013389,0.51830900,0.54504138,0.32837939,0.40080750,0.29604989,0.02057962,0.29998416,0.76485002,0.90428036,0.60428035,0.34976470,0.62315333,0.70775813,0.84046525,0.94635993,1.30886436,1.00886440,0.84146398,0.69764405,0.40471095,0.45826650,0.77409810,1.24923277,1.35193467,1.34074318,1.04074323,0.74074322,0.83360320,0.61443663,0.64566386,0.54107410,0.24107410,0.12528984,0.55225092,1.03449988,0.73449987,0.50896627,0.51964593,0.85465378,1.24176168,1.49991035,1.26234007,1.54398096
