window,physical_x0,physical_x1,ink_ratio,used_by_training_dtw,primitive_raw_norm,semantic_norm,primitive_semantic_cosine,restoration_mae,restoration_edge_mae,top1_letter,top1_cosine,top2_letter,top2_cosine,top1_margin,dtw_letter_indices,dtw_letters,dtw_path_cosine_mean,previous_primitive_cosine,next_primitive_cosine,previous_semantic_cosine,next_semantic_cosine
48,224,256,0.0634765625,True,11.320182800292969,11.313651084899902,1.0000001192092896,0.4115374982357025,0.10419526696205139,ل,0.14555709064006805,و,0.11055495589971542,0.03500213474035263,40,ح,-0.21392789483070374,0.971175491809845,0.970331609249115,0.971175491809845,0.970331609249115
49,208,240,0.053955078125,True,11.318957328796387,11.313652038574219,0.9999999403953552,0.4245956540107727,0.10517697036266327,ل,0.1359604299068451,و,0.11446686089038849,0.021493569016456604,41,ض,0.034187041223049164,0.970331609249115,0.9705197215080261,0.970331609249115,0.9705197215080261
50,192,224,0.058349609375,True,11.318472862243652,11.313651084899902,1.0000001192092896,0.42819005250930786,0.10189246386289597,و,0.13086232542991638,ل,0.11238941550254822,0.018472909927368164,42,ا,-0.08110664784908295,0.9705197215080261,0.9385634064674377,0.9705197215080261,0.9385634064674377
51,176,208,0.048828125,True,11.31908893585205,11.313651084899902,1.0000001192092896,0.43724215030670166,0.09889902919530869,ث,0.14453327655792236,ل,0.1207825094461441,0.02375076711177826,43,ر,-0.11187635362148285,0.9385634064674377,0.9493213295936584,0.9385634064674377,0.9493213295936584
52,160,192,0.037109375,True,11.31854248046875,11.313652038574219,1.0,0.45285099744796753,0.09973493218421936,ل,0.11968642473220825,و,0.10172668099403381,0.01795974373817444,44,ة,-0.07196909189224243,0.9493213295936584,0.9709672331809998,0.9493213295936584,0.9709672331809998
53,144,176,0.05078125,True,11.3204984664917,11.313651084899902,1.0,0.4444850981235504,0.10034026950597763,ل,0.1336473971605301,ث,0.11972908675670624,0.013918310403823853,45,ت,0.05552124232053757,0.9709672331809998,0.9781872034072876,0.9709672331809998,0.9781872034072876
54,128,160,0.0712890625,True,11.319807052612305,11.313652038574219,1.0,0.42017096281051636,0.10097478330135345,ل,0.16315484046936035,ث,0.10943704098463058,0.05371779948472977,46,ب,-0.11208323389291763,0.9781872034072876,0.9690614342689514,0.9781872034072876,0.9690614342689514
55,112,144,0.066162109375,True,11.321646690368652,11.313651084899902,1.0,0.40705013275146484,0.09890171885490417,ل,0.14459900557994843,ث,0.1255030632019043,0.01909594237804413,47,ن,-0.15744662284851074,0.9690614342689514,0.9715142250061035,0.9690614342689514,0.9715142250061035
56,96,128,0.028076171875,True,11.321085929870605,11.313652038574219,0.9999998807907104,0.45521533489227295,0.09459710121154785,ل,0.12067814916372299,ث,0.11687217652797699,0.003805972635746002,48,ى,0.01786676049232483,0.9715142250061035,0.958373486995697,0.9715142250061035,0.958373486995697
57,80,112,0.0263671875,True,11.317864418029785,11.313651084899902,1.0000001192092896,0.4604042172431946,0.09413346648216248,ل,0.1103002056479454,و,0.09876932203769684,0.011530883610248566,49,ب,-0.1171211525797844,0.958373486995697,0.9764913320541382,0.958373486995697,0.9764913320541382
58,64,96,0.060791015625,True,11.3199462890625,11.313652038574219,1.0,0.4301106929779053,0.10210169106721878,ل,0.13399900496006012,ث,0.10735749453306198,0.02664151042699814,50,ا,-0.1121048703789711,0.9764913320541382,0.9620198011398315,0.9764913320541382,0.9620198011398315
59,48,80,0.076416015625,True,11.317756652832031,11.313652038574219,0.9999999403953552,0.3981704115867615,0.10196420550346375,ل,0.14003102481365204,و,0.1146043986082077,0.025426626205444336,51,ل,0.14003102481365204,0.9620198011398315,0.9592421650886536,0.9620198011398315,0.9592421650886536
60,32,64,0.074951171875,True,11.320093154907227,11.313652038574219,0.9999998807907104,0.4082059860229492,0.0991869568824768,ل,0.15020298957824707,و,0.12032744288444519,0.02987554669380188,52,ع,0.01726555824279785,0.9592421650886536,0.9766756296157837,0.9592421650886536,0.9766756296157837
61,16,48,0.07080078125,True,11.3220796585083,11.313652038574219,1.0,0.4145735800266266,0.10057014226913452,ل,0.15295295417308807,ث,0.10528051853179932,0.04767243564128876,53,ل,0.15295295417308807,0.9766756296157837,0.9463298320770264,0.9766756296157837,0.9463298320770264
62,0,32,0.054443359375,True,11.320821762084961,11.313651084899902,1.0,0.4368656873703003,0.09600862115621567,ل,0.14205682277679443,ث,0.14196786284446716,8.895993232727051e-05,54,م,-0.00014691799879074097,0.9463298320770264,,0.9463298320770264,
