bridged_trace_steps,component_bridge_limit,component_count,component_support_floor,evidence_json,feature,full_match_steps,gap,gap_steps,geometry,gt_mask1,gt_mask2,image1,image2,index,label_type,line1_component_ranges,line1_intervals_px,line1_mask_dice,line1_mask_iou,line1_mask_precision,line1_mask_recall,line1_matched_fraction,line1_path_end,line1_path_fraction,line1_path_start,line1_path_windows,line1_source_intervals_px,line1_span_windows,line1_windows,line2_component_ranges,line2_intervals_px,line2_mask_dice,line2_mask_iou,line2_mask_precision,line2_mask_recall,line2_matched_fraction,line2_path_end,line2_path_fraction,line2_path_start,line2_path_windows,line2_source_intervals_px,line2_span_windows,line2_windows,local_weight,mask_coordinate_system,matrix_csv_cosine,matrix_csv_match,matrix_mean_cosine,matrix_std_cosine,mean_full_path_cosine,mean_mask_iou,mean_path_cosine,normalized_nw_score,nw_score,output,pair_id,path_cosine_margin,path_cosine_z,path_steps,representation,score_clip,score_mode,side1_preprocess,side1_type,side2_preprocess,side2_type,source_type,split,status,text_score,threshold,traceback_steps,warp_steps
14,2,1,0.0,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_04230/evidence/nw_match_scores_values_trace.json,contextual,56,-0.3,14,"[{""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}, {""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}]",/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask1_4230.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask2_4230.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img1_4230.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img2_4230.png,4230,,"[[0,61]]","[[24.0, 1024.0]]",0.6746189529489728,0.509,0.509,1.0,0.9841269841269841,61,0.8412698412698413,0,53,"[[24.0, 1024.0]]",62,63,"[[0,59]]","[[56.0, 1024.0]]",0.6011560693641619,0.4297520661157025,0.4297520661157025,1.0,0.9523809523809523,59,0.8412698412698413,0,53,"[[56.0, 1024.0]]",60,63,,source_image,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_04230/matrices/nw_match_scores_values_cosine.csv,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_04230/matrices/nw_match_scores_values_match_score.csv,0.13348691165447235,0.24098576605319977,0.36229746938417,0.46937603305785125,0.3854860631784178,0.25537554423014325,16.088659286499023,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_04230,synthetic_4230,0.2519991515239455,1.0457013941160094,53,primary,4.0,raw,synthetic,synthetic,synthetic,synthetic,synthetic,test,ok,0.0,0.0,70,14
9,2,1,0.0,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_01172/evidence/nw_match_scores_values_trace.json,contextual,59,-0.3,8,"[{""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}, {""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}]",/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask1_1172.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask2_1172.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img1_1172.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img2_1172.png,1172,,"[[0,62]]","[[0.0, 1024.0]]",0.7924528301886793,0.65625,0.65625,1.0,1.0,62,0.9206349206349206,0,58,"[[0.0, 1024.0]]",63,63,"[[0,62]]","[[0.0, 1024.0]]",0.8195965417867436,0.6943359375,0.6943359375,1.0,1.0,62,0.9206349206349206,0,58,"[[0.0, 1024.0]]",63,63,,source_image,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_01172/matrices/nw_match_scores_values_cosine.csv,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_01172/matrices/nw_match_scores_values_match_score.csv,0.12374262511730194,0.24190929532051086,0.5738827060213534,0.67529296875,0.5848846344983784,0.49935038127596415,31.459074020385742,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_01172,synthetic_1172,0.4611420093810764,1.9062599838096315,58,primary,4.0,raw,synthetic,synthetic,synthetic,synthetic,synthetic,test,ok,0.0,0.0,67,8
14,2,3,0.0,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_02762/evidence/nw_match_scores_values_trace.json,contextual,58,-0.3,10,"[{""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}, {""image_preprocessing"": ""original"", ""color_mode"": ""RGB"", ""source_width"": 1024, ""source_height"": 128, ""crop_left"": 0, ""crop_width"": 1024, ""scale_x"": 1.0, ""offset_x"": 0, ""canvas_width"": 1024, ""canvas_height"": 128, ""binarize"": false, ""crop_foreground"": false, ""preserve_aspect"": false, ""autocontrast"": false, ""auto_invert"": false}]",/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask1_2762.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/masks/mask2_2762.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img1_2762.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/Synthetic63/images/img2_2762.png,2762,,"[[0,6],[10,50],[54,62]]","[[904.0, 1024.0], [200.0, 856.0], [0.0, 152.0]]",0.5601241272304112,0.3890086206896552,0.3890086206896552,1.0,0.9047619047619048,62,0.7619047619047619,0,48,"[[904.0, 1024.0], [200.0, 856.0], [0.0, 152.0]]",57,63,"[[0,6],[7,51],[55,62]]","[[904.0, 1024.0], [184.0, 904.0], [0.0, 136.0]]",0.4693572496263079,0.306640625,0.32172131147540983,0.8674033149171271,0.9523809523809523,62,0.7619047619047619,0,48,"[[904.0, 1024.0], [184.0, 904.0], [0.0, 136.0]]",60,63,,source_image,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_02762/matrices/nw_match_scores_values_cosine.csv,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_02762/matrices/nw_match_scores_values_match_score.csv,0.10827041417360306,0.24863150715827942,0.26069737292408685,0.3478246228448276,0.33741861778738286,0.192388065277584,12.120448112487793,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Point2/old_vs_physical_20260918_143652/physical_window_vit/fused/pair_02762,synthetic_2762,0.2291482036137798,0.9216378335666988,48,primary,4.0,raw,synthetic,synthetic,synthetic,synthetic,synthetic,test,ok,0.0,0.0,68,10
