-0.58406901,0.36391050,-0.07219663,0.15301797,-0.58406901,0.00402290,-0.08874073,-0.14209121,-0.15959024,0.03529959,0.05910625,0.00555225,0.18529239,-0.15959024,-0.58406901,0.36391050,-0.07219663,-0.26280266,0.18529239,0.06614650,-0.08874073,0.44116640,0.36391050,0.18529239,0.03795307,-0.08874073,-0.58406901,0.36391050,-0.07129060,0.18529239,0.08806905,-0.58406901,-0.15959024,0.18529239,0.18529239,-0.01438968,0.18529239,0.00402290,-0.58406901,0.36391050,-0.07219663,0.15301797,-0.58406901,0.00402290,-0.08874073,-0.14209121,-0.15959024,0.03529959,0.05910625,-0.15959024,-0.58406901,0.36391050,0.32215226,0.36391050,0.44116640
0.98342222,-0.13243067,0.19131611,-0.09387584,0.98342222,-0.07624202,0.08438290,-0.02544268,-0.02661870,-0.02335628,-0.08179818,0.08226762,0.01419852,-0.02661870,0.98342222,-0.13243067,0.19131611,0.12100121,0.01419852,-0.13252294,0.08438290,-0.06272425,-0.13243067,0.01419852,-0.02784349,0.08438290,0.98342222,-0.13243067,0.11301754,0.01419852,-0.13926759,0.98342222,-0.02661870,0.01419852,0.01419852,-0.00725343,0.01419852,-0.07624202,0.98342222,-0.13243067,0.19131611,-0.09387584,0.98342222,-0.07624202,0.08438290,-0.02544268,-0.02661870,-0.02335628,-0.08179818,-0.02661870,0.98342222,-0.13243067,-0.14843148,-0.13243067,-0.06272425
0.89915979,0.15691270,-0.09960762,0.01900057,0.89915979,-0.08909543,-0.05764772,-0.11433969,-0.05626968,-0.08436403,-0.07605001,0.00576046,0.01460352,-0.05626968,0.89915979,0.15691270,-0.09960762,0.10300715,0.01460352,-0.07776542,-0.05764772,-0.17458892,0.15691270,0.01460352,-0.09009163,-0.05764772,0.89915979,0.15691270,0.12832378,0.01460352,-0.17387725,0.89915979,-0.05626968,0.01460352,0.01460352,0.02870301,0.01460352,-0.08909543,0.89915979,0.15691270,-0.09960762,0.01900057,0.89915979,-0.08909543,-0.05764772,-0.11433969,-0.05626968,-0.08436403,-0.07605001,-0.05626968,0.89915979,0.15691270,-0.38176566,0.15691270,-0.17458892
0.79570788,-0.14558591,-0.11173587,-0.04149214,0.79570788,0.10992569,0.04270056,-0.00139509,-0.04154973,-0.01123365,-0.08808205,0.06240040,-0.28928235,-0.04154973,0.79570788,-0.14558591,-0.11173587,0.02089751,-0.28928235,-0.30668092,0.04270056,-0.16078576,-0.14558591,-0.28928235,-0.14171396,0.04270056,0.79570788,-0.14558591,0.13362803,-0.28928235,-0.14597908,0.79570788,-0.04154973,-0.28928235,-0.28928235,0.00145688,-0.28928235,0.10992569,0.79570788,-0.14558591,-0.11173587,-0.04149214,0.79570788,0.10992569,0.04270056,-0.00139509,-0.04154973,-0.01123365,-0.08808205,-0.04154973,0.79570788,-0.14558591,-0.32607153,-0.14558591,-0.16078576
0.94908291,-0.16016908,0.07087696,-0.08618066,0.94908291,-0.03644435,-0.00323410,-0.00171332,-0.03453200,-0.01369524,-0.06463235,0.07651517,-0.12064170,-0.03453200,0.94908291,-0.16016908,0.07087696,0.02214472,-0.12064170,-0.23052120,-0.00323410,-0.07760227,-0.16016908,-0.12064170,-0.09144414,-0.00323410,0.94908291,-0.16016908,0.12126906,-0.12064170,-0.16484588,0.94908291,-0.03453200,-0.12064170,-0.12064170,0.00757798,-0.12064170,-0.03644435,0.94908291,-0.16016908,0.07087696,-0.08618066,0.94908291,-0.03644435,-0.00323410,-0.00171332,-0.03453200,-0.01369524,-0.06463235,-0.03453200,0.94908291,-0.16016908,-0.23958105,-0.16016908,-0.07760227
-0.59042752,0.49140248,-0.20258978,0.14403512,-0.59042752,-0.00981176,-0.29336432,-0.19166958,-0.22452495,-0.19955854,0.07970961,-0.07301328,-0.33704141,-0.22452495,-0.59042752,0.49140248,-0.20258978,-0.20448244,-0.33704141,0.03661125,-0.29336432,0.05583571,0.49140248,-0.33704141,-0.06365012,-0.29336432,-0.59042752,0.49140248,-0.02346381,-0.33704141,0.12511778,-0.59042752,-0.22452495,-0.33704141,-0.33704141,-0.02234147,-0.33704141,-0.00981176,-0.59042752,0.49140248,-0.20258978,0.14403512,-0.59042752,-0.00981176,-0.29336432,-0.19166958,-0.22452495,-0.19955854,0.07970961,-0.22452495,-0.59042752,0.49140248,-0.05221853,0.49140248,0.05583571
-0.49138755,-0.36437491,-0.09702017,-0.00158800,-0.49138755,-0.18585670,-0.37641391,-0.26753721,-0.06614460,-0.24878512,0.21598099,0.06911465,-0.22722101,-0.06614460,-0.49138755,-0.36437491,-0.09702017,-0.23296982,-0.22722101,0.12542655,-0.37641391,-0.05807020,-0.36437491,-0.22722101,-0.09083258,-0.37641391,-0.49138755,-0.36437491,-0.06408844,-0.22722101,-0.06163751,-0.49138755,-0.06614460,-0.22722101,-0.22722101,0.08164722,-0.22722101,-0.18585670,-0.49138755,-0.36437491,-0.09702017,-0.00158800,-0.49138755,-0.18585670,-0.37641391,-0.26753721,-0.06614460,-0.24878512,0.21598099,-0.06614460,-0.49138755,-0.36437491,0.05190654,-0.36437491,-0.05807020
-0.54312515,0.12713596,-0.26675081,0.13652156,-0.54312515,-0.07999364,-0.18322821,-0.34135213,-0.22570919,-0.31395137,0.15931335,-0.08103156,-0.41655895,-0.22570919,-0.54312515,0.12713596,-0.26675081,-0.14481632,-0.41655895,0.17652276,-0.18322821,-0.18990403,0.12713596,-0.41655895,-0.05998909,-0.18322821,-0.54312515,0.12713596,0.01407437,-0.41655895,0.08902558,-0.54312515,-0.22570919,-0.41655895,-0.41655895,-0.01856964,-0.41655895,-0.07999364,-0.54312515,0.12713596,-0.26675081,0.13652156,-0.54312515,-0.07999364,-0.18322821,-0.34135213,-0.22570919,-0.31395137,0.15931335,-0.22570919,-0.54312515,0.12713596,-0.15514579,0.12713596,-0.18990403
0.65926152,-0.25725815,-0.07385928,-0.09047539,0.65926152,-0.12364858,-0.27800354,-0.07989696,0.07305929,-0.17395090,0.00566653,0.03673784,-0.33189586,0.07305929,0.65926152,-0.25725815,-0.07385928,0.01757346,-0.33189586,-0.05227938,-0.27800354,-0.23379681,-0.25725815,-0.33189586,-0.19173309,-0.27800354,0.65926152,-0.25725815,0.11129463,-0.33189586,-0.16600172,0.65926152,0.07305929,-0.33189586,-0.33189586,0.02215998,-0.33189586,-0.12364858,0.65926152,-0.25725815,-0.07385928,-0.09047539,0.65926152,-0.12364858,-0.27800354,-0.07989696,0.07305929,-0.17395090,0.00566653,0.07305929,0.65926152,-0.25725815,-0.40323547,-0.25725815,-0.23379681
-0.63547122,0.25599226,-0.04213042,0.18063922,-0.63547122,-0.11158265,-0.19413044,-0.29972738,-0.21147071,-0.20015407,0.14683324,-0.09071544,0.07158606,-0.21147071,-0.63547122,0.25599226,-0.04213042,-0.24363887,0.07158606,0.23228058,-0.19413044,0.13447084,0.25599226,0.07158606,-0.01755734,-0.19413044,-0.63547122,0.25599226,-0.02751074,0.07158606,0.02829749,-0.63547122,-0.21147071,0.07158606,0.07158606,0.02276167,0.07158606,-0.11158265,-0.63547122,0.25599226,-0.04213042,0.18063922,-0.63547122,-0.11158265,-0.19413044,-0.29972738,-0.21147071,-0.20015407,0.14683324,-0.21147071,-0.63547122,0.25599226,0.07917878,0.25599226,0.13447084
