1.41656542,-0.68067348,-0.62867802,-0.38453224,0.14828199,0.94177234,-2.15996861,-0.32687217,0.16199979,-0.46199134,0.82980067,-0.84980196,0.07570071,-0.87343860,-0.03379733,-1.88324344,-1.14925623,-0.55359292,-0.76394957,-0.10755662,1.76929450,-0.05114904,0.16307774,0.15810111,1.44218290,1.18208849,-0.88374287,1.51347971,0.89593476,-0.62107551,-0.66136521,3.13412762,-0.93804872,-1.85253406,-0.28484404,0.14842270,2.05618000,0.25112608,0.91101170,-0.66746634,0.68279243,-1.00296116,0.99719465,-0.38709813,0.23599982,0.26775745,0.16567756,0.73558569,-1.40315390,-1.32727206,-0.83555675,-0.68031114,0.57002747,-0.64703220,-0.28814337,0.62505704,0.87655085,0.19424932,-0.14957999,0.28362969,0.20370293,1.26064646,-1.63079023,-1.80878532,-0.16542220,0.86673057,-0.23448780,-0.47716931,-0.48751795,0.02085783,1.36623275,-0.39247254,-0.53758323,-0.57889140,-0.41773948,-1.01061809,0.75556380,-0.56894892,0.75972998,0.10313196,0.73155963,0.11244451,-1.58921516,1.29695964,-0.09873565,0.99224430,1.58267021,-0.88665950,-0.25850561,-0.16162364,-0.10696028,0.08138373,-1.58870876,0.52402818,-1.24957168,-1.56017005,1.23716211,0.11392990,0.73561305,-1.46826196,-0.56120914,0.13174474,-2.97568178,0.05769352,-1.21230912,0.89742291,0.42202803,-0.17414187,-0.61552066,0.22131528,3.09250140,0.15637732,0.77673244,0.19408804,0.79531044,2.16213107,0.60072392,-0.11857060,-0.04008672,-1.07059300,1.09475100,0.27452549,-1.32699907,0.99061418,-0.71716779,0.56442004,0.50345427,1.05993998
-1.71551049,0.16764030,0.21993661,-0.00144122,0.32224116,-0.43725443,-0.14061101,1.62654817,-0.19479270,0.27862889,-0.58294588,1.30674541,-1.08732080,1.22084320,-0.40537840,1.73777187,-0.91336066,0.45107567,0.92458123,0.50963402,-1.25051820,0.87461329,0.50323009,-1.54187441,-0.03130395,0.28832886,0.89976847,-1.36100245,-0.66870821,0.66144246,1.07675159,-1.77557635,-0.48436669,2.96705985,0.18337707,-0.32055393,-0.87200266,-0.14456220,-1.21735299,-0.24141702,-0.47437695,1.00807095,0.46494761,1.41158569,-1.31194341,-0.42219362,0.15270278,-0.58373439,2.44666672,2.17882061,0.21858174,0.07708416,0.29382750,-1.50426376,-0.12844095,0.76289165,-1.49977136,0.11565500,-0.90423501,-1.18974710,0.31573531,-1.09360301,0.68883866,1.95503569,1.05774868,-0.19919342,-0.31091055,1.16818821,1.45817792,-0.67781156,0.45336571,0.82928962,0.38187876,-0.06214873,-0.65916324,-1.20532846,-1.00078809,0.04978451,-1.33830845,-1.09729278,0.41460538,-0.99750537,1.43998635,-1.39540422,-1.53348804,0.12183546,-2.38718462,-0.83762419,0.26315972,0.24541083,-0.73858935,0.01258923,2.09249902,0.19078076,0.11102583,0.27577129,0.26528931,-0.37757578,0.03845549,0.19788931,0.15108873,0.24411340,1.22983623,0.82722002,0.55152982,-0.44359124,-0.77200085,0.67812222,1.39783716,-0.51682174,-2.32881474,-0.98145521,0.09083037,-1.25218570,-0.92752671,0.24410203,-2.04983711,0.40923777,0.51903236,1.84994423,-0.28804976,-0.85141504,0.48019305,1.57021904,0.49418235,-0.82550627,-0.23753951,0.74108106
-2.16665697,0.45392764,0.26290295,-0.70200098,-0.27329841,0.02462890,0.00937275,1.22852421,-1.11843443,0.28125370,-0.67013973,1.25510299,-0.34823787,0.35583225,-0.59672850,1.23232114,-0.82433301,-0.40195909,1.10367239,-0.39553598,-0.46665752,0.61220306,-0.12065070,-1.78754210,0.70460784,0.00594345,0.09075332,-0.76887286,0.31993645,0.98277438,1.07085061,-1.38977587,-0.17079894,3.48040986,0.29626152,-0.14117505,-0.27489388,-0.27103066,-0.49596009,-0.36848131,-0.06527584,0.82762486,0.56198579,1.58253515,-2.07735229,-0.20989546,-0.32892418,-0.70207876,2.05659318,1.81381130,-0.48649842,0.25588346,0.15543497,-0.75778717,-0.70725465,1.07847345,-2.50293517,-0.38682884,-1.25271797,-0.53376049,0.35834092,-0.00302377,0.73724484,1.41301489,0.43981960,0.12381168,-0.17798625,1.70190275,0.86626869,-0.64753175,-0.46024770,0.85847324,0.34194243,-0.07394236,-0.15838484,-1.31252205,-0.92227846,0.05380854,-0.37259394,-0.76690662,1.17060971,-1.40995288,1.65529978,-1.04127288,-0.40315670,0.55608016,-3.17098904,-0.86530256,0.49940944,-0.27089751,-0.71092707,-0.02376957,1.27194953,0.85248673,0.53702486,0.46486202,-0.02930755,-0.81487989,0.57761043,0.42217419,0.00893623,-0.19208707,1.39541578,0.59328073,0.85096699,-0.96091372,-0.68068069,1.02115822,1.58907127,-0.12891290,-1.91587698,-0.87351292,0.62472826,-1.64760852,-1.59777391,0.59595358,-1.42975664,0.24935527,-0.49205372,2.32011771,-0.30657661,-0.56687939,1.05915105,1.42681098,0.08575335,-0.74352348,-0.69863397,0.86235034
-2.04257226,0.64840406,0.15034017,-0.91246247,-0.14338414,0.58890069,0.18709019,1.50081158,-0.20965427,-0.46062049,-0.62443614,1.23499393,-1.10047305,0.74366969,-0.60729742,2.57620454,0.64050573,0.71354246,1.29879987,0.35730681,-1.71957719,1.45727098,0.30202770,-0.39110312,0.13793662,-0.48007250,0.80651015,-1.05971384,-0.28864503,0.78953713,1.12587571,-2.70336270,-0.34216866,2.64416242,-0.40422413,-0.46388766,-0.60117882,-0.88894022,-1.05608010,-0.54350203,0.86390477,0.98975253,-0.15407883,1.76995623,-1.01934993,-1.09728205,-0.43483683,-0.58846051,1.89705026,1.22173107,0.68547863,-0.56244838,-0.39815477,-0.43614709,0.11831892,0.95693934,-2.29136705,0.59005845,-1.46806002,-1.10711014,-0.44552475,0.47096804,1.26795578,1.74333322,-0.17831463,-0.25040638,-0.14834464,1.24946868,0.19538790,-0.17264655,-0.76206928,0.84262639,0.32418638,0.28955707,-0.22098890,-0.67617542,-0.95496851,0.25161245,0.33554882,-0.40122429,0.34391707,-1.18909109,0.69148678,-1.13705003,-0.58397865,0.52318317,-2.97981405,-0.22137833,0.29241875,0.57790196,-0.73537958,0.28233334,1.43032229,-0.49463207,0.22307082,1.21066201,0.37352917,-0.90828562,-0.59336609,0.85969216,-0.32067773,-0.03164259,0.61727172,1.05039465,1.47149360,-1.15341449,-0.66698152,0.45643848,0.45372277,0.20005307,-2.06773758,-0.17184012,0.19991863,-1.87005532,-1.13441718,0.00698260,-0.96076632,0.96215487,0.04391630,1.35127985,-0.66292274,-1.15111935,0.59145272,2.17448592,0.74904794,-0.81831157,-0.49747574,0.11029739
-2.10730457,0.45154366,-0.04691127,-0.48686695,0.46267483,-0.09075776,-0.15574265,1.68741393,-0.15196665,-0.02158468,-0.45543781,1.25053406,-0.99253768,0.91693538,-0.49362913,2.19447565,-0.49512461,0.64696878,1.19790649,0.69993699,-1.54502535,1.05532992,0.30453241,-1.28905153,-0.19929157,0.27223173,0.96578878,-1.38051486,-0.61209631,1.01529193,1.05148137,-2.25504184,-0.49855998,2.92470837,0.16355437,-0.16681311,-0.41680020,-0.31515321,-0.98815161,-0.68190926,0.02900814,1.19261622,0.08155032,1.82852638,-1.39091289,-0.58002830,0.02767185,-0.66195732,2.23552775,1.72169924,0.38458055,-0.29883528,0.07329215,-0.86772710,-0.22574842,0.94956005,-1.57219994,0.23033126,-1.02945137,-1.22328889,-0.02801492,-0.37246108,0.89075798,1.90198517,0.76273632,-0.15369445,0.03149174,1.53860641,0.81567007,-0.68413496,0.00882090,0.82678896,0.26557666,0.00268445,-0.47640869,-0.69836539,-1.28960335,0.18444428,-0.72333115,-0.98904634,0.37040719,-1.17180455,1.06062222,-1.38397110,-1.25594640,0.29713404,-2.64734054,-0.92696482,0.33383086,0.36383799,-0.85184658,0.29321933,1.77080965,-0.06610533,0.09576567,0.75825959,0.41560009,-0.73432583,-0.16930705,0.26523876,0.11652606,0.24303845,1.05037332,0.86280441,0.89988869,-1.00585246,-0.75460637,0.38379389,1.08142304,-0.21879797,-2.40021205,-0.61001039,0.39191148,-1.63468468,-1.29221606,0.03937373,-1.61899269,0.49881974,0.27281225,1.53948653,-0.55577129,-0.76090008,0.57027978,2.03777242,0.67792553,-0.65036315,-0.58711302,0.52822459
1.18502772,0.12429174,-1.01168454,-1.87979639,0.03452673,1.06059337,-2.15470314,-1.05715239,-0.75218749,-1.44610023,0.03519679,-0.70379496,-0.34261221,-0.95451128,-0.27313387,-0.83811247,0.23935410,-0.49830770,-0.62466472,-1.05496550,0.86134475,0.07072481,-0.55847746,0.75355107,0.99255019,0.23744740,-0.47157338,2.10333109,0.87892127,0.04969420,-0.28139162,1.17566609,-0.16723479,-1.05384886,-0.39220494,-1.41731834,1.76310718,-0.11684810,0.94087154,0.09512956,0.69653368,-0.05230579,0.47147056,-0.25616166,-0.68475366,-0.10901080,-0.12972401,1.89496422,-0.81761408,-1.70251775,-0.62883353,-0.73711872,0.06864928,0.82654649,-0.96059948,1.88317895,0.11678579,-0.13693894,0.19067745,0.25306159,-0.31711957,2.11110640,-1.25194252,-1.33627450,-1.94041955,0.65573287,0.89312232,-0.10835378,-1.61920416,0.50028062,-0.58482325,0.21672019,-1.16105068,-0.38185555,-0.28613657,0.12960619,0.94914538,0.44436631,2.19562531,0.55876374,1.43498123,-0.32096902,-0.99919909,1.82945585,0.61604488,1.54780126,1.19060826,0.01847208,-0.42770141,0.53120160,0.80227149,0.19318406,-1.96091473,0.05457162,-1.51169789,-0.19486320,0.32297456,-1.17748642,0.52375269,-0.77239645,-1.23772526,-0.51893687,-1.81646752,-0.71056688,-0.29872739,-0.05434174,0.05780914,0.80688775,-1.02207243,1.26573122,2.88659811,-0.18256475,1.28305614,-0.45048431,-0.07123637,1.50762355,1.69827187,0.78474987,-1.53051603,-0.24472362,0.20805369,0.65281409,-0.91177219,1.25428092,0.01601480,1.10639787,-0.87550193,0.26945150
1.05695319,0.46119985,-1.36043262,-0.86518490,0.29073849,0.70289588,-1.01202476,-0.45586723,1.18105435,-0.78573018,0.55341530,-2.30547404,-0.87119377,0.40775883,-1.00327265,-0.18498838,0.60665619,1.21580803,-1.29915154,0.41016418,0.39022028,0.74020624,-0.94022143,0.14929551,-0.49108693,-0.85139775,-0.44588894,0.53687233,-1.04402256,0.44128498,-1.08768439,0.36583591,0.51611149,-0.78478944,-0.08892450,-1.84803843,0.62440860,-0.96141112,-0.06738947,0.36147952,0.48369506,0.54715896,-1.19692087,-0.12439619,0.70021933,-0.12886007,0.50227743,1.49235713,-0.23985465,-1.42471015,0.27024662,0.86549312,-0.35272229,0.58413833,0.42809820,0.93514389,0.38156086,0.77353019,-0.73908293,0.25075278,-0.92255050,0.50976551,0.48893353,-1.15047002,-0.62321842,0.32939684,2.33753967,0.04066695,-2.25191474,0.74559456,-0.70403457,0.66728944,-0.93524855,0.41631076,1.04135430,0.90448505,0.95025504,1.86112499,0.49673939,0.91063154,-0.80324006,1.54197705,-1.08827460,0.72813743,0.74447644,0.12682608,1.92186832,-2.23806047,-0.61011517,1.17836940,0.98456031,0.83929425,-1.54374945,-0.52916485,-1.54527271,1.00872016,1.93796957,-0.40657812,-0.80637997,0.31991139,0.26477543,-0.17288493,-1.42345583,-1.90289497,-0.62467855,-0.86426574,-1.25538826,-0.25512832,-0.34551501,0.83730096,1.47104001,0.19916174,0.12039879,-1.56324649,0.75682849,-0.19631642,0.64459997,-0.50341868,-0.33534738,-0.95077562,1.30981493,1.27457225,-2.45618176,1.65583110,-0.68782842,2.22960496,-0.00435467,-0.40035310
1.38494539,0.63557696,-0.14523527,-1.25113964,-0.50063497,0.44415340,-1.56061876,-0.95058697,-0.23070340,-1.27493739,0.07368561,-1.80400467,-0.94438875,-0.07383238,-0.53199297,-0.36053979,0.85585761,0.30623850,-1.16895759,-1.04011440,0.82314706,0.17012621,-1.25241303,0.66627181,0.66267383,-1.14090598,-0.60625082,1.01086164,0.40469214,-0.05951422,-0.27822849,-0.09845682,1.08712614,-0.42110530,-0.94431430,-1.92606103,0.80861712,-1.22304964,0.67505580,1.03915322,0.81861293,0.54925436,-0.09139130,-0.71866691,-0.04516146,-0.35506344,-0.45756948,1.74906528,-0.21014380,-2.30774474,-0.13923550,-0.05548182,-0.14767352,1.22692144,-0.11917320,1.85987663,-0.93127656,0.60405922,-0.49888968,0.18180074,-0.62324136,1.71229637,0.15895888,-0.99893218,-1.60796750,0.36608449,0.88853282,-0.19308780,-1.87683547,1.04921460,-1.84312165,0.45774588,-1.35404050,-0.32084322,0.82384908,0.20164768,1.50796676,1.34772420,2.48198581,1.67793024,0.74928212,0.16994530,-0.49822286,1.38427675,0.64177960,0.71205807,1.11165702,-0.32736966,-0.22007364,1.32985401,1.09984446,0.55044729,-1.75187075,-0.14061944,-1.20573699,0.36131281,0.85578209,-1.08475018,-0.47900856,0.77763861,-0.75459003,-1.14272654,-0.84497112,-1.49168527,0.06665941,-0.44836497,-0.78578520,0.95560336,-0.99569821,1.70562613,2.27351403,-0.36909208,0.73628145,-1.54572952,0.19094248,0.57482749,1.10931528,0.46217731,-1.33722532,0.03554481,1.07593477,0.72454947,-0.92202574,1.28949642,-1.24674940,1.31043088,-0.35001814,-0.35289025
-1.85540450,0.79806238,-0.94461405,-1.39843452,0.25901622,0.22187369,-0.07178686,1.23942864,0.24015690,-0.45857421,-0.78006876,0.55931330,-0.74225825,0.65831620,-0.72241920,1.77088344,0.22527467,1.33833969,0.67680418,0.75862300,-1.12297118,1.46368504,-0.68083262,-1.13659406,-0.26801008,-0.58935863,-0.00463957,-0.87258124,-0.89376038,1.53224361,0.35636967,-1.96387529,0.39227381,2.92128229,-0.00435021,-1.36488223,-0.06486575,-1.48966491,-0.94748843,-0.42217019,-0.05047883,1.81342626,-0.02312337,1.29881310,-1.61093938,-0.12735413,-0.13804965,0.56906170,2.00782919,1.29233170,0.42917898,0.19928287,-0.62303400,0.07405878,-0.00727783,1.47443986,-2.06606483,0.24492712,-1.14020109,-0.93554664,-0.86940891,0.01667034,1.61464012,1.04221666,0.26629326,-0.17340925,1.30496204,1.72854519,-0.43952844,-0.27514002,-1.24820471,1.31657827,-0.33917981,0.85065699,-0.31740120,0.54783839,-0.88106197,1.10888040,0.21231917,-0.08208852,0.28737101,-0.36035195,0.78977042,-1.03688967,-0.08096527,0.48478234,-1.89612687,-1.26535797,0.31352493,0.95867550,-0.04708409,1.16652226,0.63755488,-0.03592205,-0.48006901,1.35187614,0.81466734,-0.84254616,-0.54458463,1.08088493,-0.34450188,-0.04594090,0.59976345,-0.08317427,0.38154086,-1.79259717,-1.23753691,0.06189574,1.21109807,0.67226446,-1.84112823,-0.70251119,0.17307320,-2.51876092,-1.29928732,-0.58995807,-0.93448329,0.46746671,-0.89197308,1.11908388,-0.57750487,0.18313769,-0.79021466,2.34259129,0.21352611,0.69547057,-0.56107241,0.18042074
2.24881887,0.05052392,-0.84195399,-0.32593021,-0.22657178,0.51770747,-2.27939034,-1.00476360,0.11821803,-0.46868983,0.94663829,-1.18948078,-0.48707098,-0.55111384,-0.48623201,-1.83246958,-0.32666913,-0.00543369,-1.05695045,-0.54144233,1.72618175,-0.38817191,-0.53959537,0.09001983,1.56578350,0.23115392,-1.11791658,1.52088988,0.42481628,-0.64241576,-0.84286898,2.67452407,0.37563097,-0.95058495,-0.73031819,-0.74029166,2.00277376,-0.27512047,1.16629159,0.34269157,0.56367457,-0.00057275,0.55676478,-0.70089668,0.04271564,0.19910091,-0.24881469,1.76302254,-0.61659282,-1.82273746,-1.09707355,0.27367002,0.64323848,-0.45845401,-0.16244069,1.24973416,0.42950350,0.21365477,-0.38340059,0.32741535,-0.21338102,1.13997281,-1.43165076,-2.16248369,-0.60634077,0.65263700,0.57801038,-0.22285061,-1.18480563,0.07412177,0.35684931,-0.02314864,-0.73617733,-0.83174735,0.43660742,-0.85986573,1.64571190,0.53800344,0.58115673,0.43446884,0.40447748,-0.11252248,-1.16342175,1.11167157,0.79442692,0.85113066,2.21293855,-1.41675067,-0.43337175,0.00228861,1.07616377,0.59138197,-1.98472416,0.34970307,-1.52184391,-1.22704673,1.77793181,-0.24015193,0.53576708,-0.55823183,-0.69050169,-0.25646070,-1.81495059,-1.34105599,-1.00857735,0.16940096,-0.18758678,0.25820154,-0.51085395,0.46605635,2.94494820,0.10304747,0.56903362,-0.37732404,0.65307283,1.30368912,0.36408210,-0.15881170,-0.72004569,-0.81315637,0.93426502,0.97861308,-0.92838031,1.28226924,-1.58194447,1.15470695,0.29513714,0.74750161
